Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
maven,org.apache.maven.api.services,DependencyCoordinateFactory,create,3,1,2,50,0,org.apache.maven.api.services.DependencyCoordinateFactory,org.apache.maven.api.services.DependencyCoordinateFactory
maven,org.apache.maven.api.services,DependencyCoordinateFactory,create,3,1,2,55,0,org.apache.maven.api.services.DependencyCoordinateFactory,org.apache.maven.api.services.DependencyCoordinateFactory
maven,org.apache.maven.api.services,DependencyCoordinateFactory,create,3,1,2,60,0,org.apache.maven.api.services.DependencyCoordinateFactory,org.apache.maven.api.services.DependencyCoordinateFactory
maven,org.apache.maven.api.services,DependencyCoordinateFactory,create,3,1,2,72,0,org.apache.maven.api.services.DependencyCoordinateFactory,org.apache.maven.api.services.DependencyCoordinateFactory
maven,org.apache.maven.api.services,DependencyCoordinateFactory,create,3,1,2,79,0,org.apache.maven.api.services.DependencyCoordinateFactory,org.apache.maven.api.services.DependencyCoordinateFactory
maven,org.apache.maven.api.services,DependencyCoordinateFactoryRequest,getScope,0,1,0,44,0,,
maven,org.apache.maven.api.services,DependencyCoordinateFactoryRequest,isOptional,0,1,0,46,0,,
maven,org.apache.maven.api.services,DependencyCoordinateFactoryRequest,getExclusions,0,1,0,48,0,,
maven,org.apache.maven.api.services,DependencyCoordinateFactoryRequest,build,3,1,7,51,0,org.apache.maven.api.services.DependencyCoordinateFactoryRequest,org.apache.maven.api.services.DependencyCoordinateFactoryRequest
maven,org.apache.maven.api.services,DependencyCoordinateFactoryRequest,build,3,1,2,71,0,org.apache.maven.api.services.DependencyCoordinateFactoryRequest,org.apache.maven.api.services.DependencyCoordinateFactoryRequest
maven,org.apache.maven.api.services,DependencyCoordinateFactoryRequest,build,3,1,2,83,0,org.apache.maven.api.services.DependencyCoordinateFactoryRequest,org.apache.maven.api.services.DependencyCoordinateFactoryRequest
maven,org.apache.maven.api.services,DependencyCoordinateFactoryRequest,builder,3,1,0,98,0,,
maven,org.apache.maven.api.services,LocalRepositoryManager,getPathForLocalArtifact,0,1,3,37,0,,
maven,org.apache.maven.api.services,LocalRepositoryManager,getPathForRemoteArtifact,0,1,4,39,0,,
maven,org.apache.maven.api.services,Lookup,lookup,0,1,1,28,0,,
maven,org.apache.maven.api.services,Lookup,lookup,0,1,2,30,0,,
maven,org.apache.maven.api.services,Lookup,lookupList,0,1,1,32,0,,
maven,org.apache.maven.api.services,Lookup,lookupMap,0,1,1,34,0,,
maven,org.apache.maven.api.services,LookupException,LookupException,3,1,2,30,0,,
maven,org.apache.maven.api.services,LookupException,LookupException,3,1,1,38,0,,
maven,org.apache.maven.api.services,MavenException,MavenException,2,1,0,30,0,,
maven,org.apache.maven.api.services,MavenException,MavenException,3,1,1,32,0,,
maven,org.apache.maven.api.services,MavenException,MavenException,3,1,2,36,0,,
maven,org.apache.maven.api.services,MavenException,MavenException,3,1,1,40,0,,
maven,org.apache.maven.api.services,MessageBuilder,trace,0,1,1,31,0,,
maven,org.apache.maven.api.services,MessageBuilder,debug,0,1,1,41,0,,
maven,org.apache.maven.api.services,MessageBuilder,info,0,1,1,51,0,,
maven,org.apache.maven.api.services,MessageBuilder,warning,0,1,1,61,0,,
maven,org.apache.maven.api.services,MessageBuilder,error,0,1,1,71,0,,
maven,org.apache.maven.api.services,MessageBuilder,success,0,1,1,81,0,,
maven,org.apache.maven.api.services,MessageBuilder,failure,0,1,1,91,0,,
maven,org.apache.maven.api.services,MessageBuilder,strong,0,1,1,101,0,,
maven,org.apache.maven.api.services,MessageBuilder,mojo,0,1,1,111,0,,
maven,org.apache.maven.api.services,MessageBuilder,project,0,1,1,121,0,,
maven,org.apache.maven.api.services,MessageBuilder,a,0,1,3,134,0,,
maven,org.apache.maven.api.services,MessageBuilder,a,0,1,1,145,0,,
maven,org.apache.maven.api.services,MessageBuilder,a,0,1,3,154,0,,
maven,org.apache.maven.api.services,MessageBuilder,a,0,1,1,165,0,,
maven,org.apache.maven.api.services,MessageBuilder,a,0,1,1,174,0,,
maven,org.apache.maven.api.services,MessageBuilder,newline,0,1,0,183,0,,
maven,org.apache.maven.api.services,MessageBuilder,format,0,1,2,191,0,,
maven,org.apache.maven.api.services,MessageBuilder,build,0,1,0,202,0,,
maven,org.apache.maven.api.services,MessageBuilderFactory,isColorEnabled,0,1,0,32,0,,
maven,org.apache.maven.api.services,MessageBuilderFactory,getTerminalWidth,0,1,0,38,0,,
maven,org.apache.maven.api.services,MessageBuilderFactory,builder,0,1,0,44,0,,
maven,org.apache.maven.api.services,MessageBuilderFactory,builder,0,1,1,51,0,,
maven,org.apache.maven.api.services,MessageBuilderFactory,builder,3,1,1,59,0,org.apache.maven.api.services.MessageBuilderFactory,org.apache.maven.api.services.MessageBuilderFactory
maven,org.apache.maven.api.services,ProjectBuilder,build,0,1,1,36,0,,
maven,org.apache.maven.api.services,ProjectBuilder,build,3,1,2,47,0,org.apache.maven.api.services.ProjectBuilder,org.apache.maven.api.services.ProjectBuilder
maven,org.apache.maven.api.services,ProjectBuilder,build,3,1,2,61,0,org.apache.maven.api.services.ProjectBuilder,org.apache.maven.api.services.ProjectBuilder
maven,org.apache.maven.api.services,ProjectBuilder,build,3,1,2,75,0,org.apache.maven.api.services.ProjectBuilder,org.apache.maven.api.services.ProjectBuilder
maven,org.apache.maven.api.services,ProjectBuilder,build,3,1,2,89,0,org.apache.maven.api.services.ProjectBuilder,org.apache.maven.api.services.ProjectBuilder
maven,org.apache.maven.api.services,ProjectBuilderException,ProjectBuilderException,3,1,2,30,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,getSession,0,1,0,45,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,getPath,0,1,0,48,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,getSource,0,1,0,51,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,getArtifact,0,1,0,54,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,getCoordinate,0,1,0,57,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,isAllowStubModel,0,1,0,60,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,isRecursive,0,1,0,62,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,isProcessPlugins,0,1,0,64,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,isResolveDependencies,0,1,0,66,0,,
maven,org.apache.maven.api.services,ProjectBuilderRequest,build,3,1,2,68,0,org.apache.maven.api.services.ProjectBuilderRequest,org.apache.maven.api.services.ProjectBuilderRequest
maven,org.apache.maven.api.services,ProjectBuilderRequest,build,3,1,2,76,0,org.apache.maven.api.services.ProjectBuilderRequest,org.apache.maven.api.services.ProjectBuilderRequest
maven,org.apache.maven.api.services,ProjectBuilderRequest,build,3,1,2,84,0,org.apache.maven.api.services.ProjectBuilderRequest,org.apache.maven.api.services.ProjectBuilderRequest
maven,org.apache.maven.api.services,ProjectBuilderRequest,build,3,1,2,92,0,org.apache.maven.api.services.ProjectBuilderRequest,org.apache.maven.api.services.ProjectBuilderRequest
maven,org.apache.maven.api.services,ProjectBuilderRequest,builder,3,1,0,100,0,,
maven,org.apache.maven.api.services,ProjectBuilderResult,getProjectId,0,1,0,37,0,,
maven,org.apache.maven.api.services,ProjectBuilderResult,getPomFile,0,1,0,47,0,,
maven,org.apache.maven.api.services,ProjectBuilderResult,getProject,0,1,0,55,0,,
maven,org.apache.maven.api.services,ProjectBuilderResult,getProblems,0,1,0,64,0,,
maven,org.apache.maven.api.services,ProjectBuilderResult,getDependencyResolverResult,0,1,0,72,0,,
maven,org.apache.maven.api.services,ProjectManager,getPath,0,1,1,43,0,,
maven,org.apache.maven.api.services,ProjectManager,getAttachedArtifacts,0,1,1,52,0,,
maven,org.apache.maven.api.services,ProjectManager,attachArtifact,7,1,3,55,0,org.apache.maven.api.services.ProjectManager,org.apache.maven.api.services.ProjectManager
maven,org.apache.maven.api.services,ProjectManager,attachArtifact,4,1,4,64,0,org.apache.maven.api.services.ProjectManager,org.apache.maven.api.services.ProjectManager
maven,org.apache.maven.api.services,ProjectManager,attachArtifact,0,1,3,70,0,,
maven,org.apache.maven.api.services,ProjectManager,getCompileSourceRoots,0,1,1,72,0,,
maven,org.apache.maven.api.services,ProjectManager,addCompileSourceRoot,0,1,2,74,0,,
maven,org.apache.maven.api.services,ProjectManager,getTestCompileSourceRoots,0,1,1,76,0,,
maven,org.apache.maven.api.services,ProjectManager,addTestCompileSourceRoot,0,1,2,78,0,,
maven,org.apache.maven.api.services,ProjectManager,getRepositories,0,1,1,80,0,,
maven,org.apache.maven.api.services,ProjectManager,getResolvedDependencies,0,1,2,82,0,,
maven,org.apache.maven.api.services,ProjectManager,getCollectedDependencies,0,1,2,84,0,,
maven,org.apache.maven.api.services,ProjectManager,setProperty,0,1,3,86,0,,
maven,org.apache.maven.api.services,Prompter,prompt,3,1,1,33,0,org.apache.maven.api.services.Prompter,org.apache.maven.api.services.Prompter
maven,org.apache.maven.api.services,Prompter,prompt,3,1,2,44,0,org.apache.maven.api.services.Prompter,org.apache.maven.api.services.Prompter
maven,org.apache.maven.api.services,Prompter,prompt,3,1,2,56,0,org.apache.maven.api.services.Prompter,org.apache.maven.api.services.Prompter
maven,org.apache.maven.api.services,Prompter,prompt,0,1,3,68,0,,
maven,org.apache.maven.api.services,Prompter,promptForPassword,0,1,1,79,0,,
maven,org.apache.maven.api.services,Prompter,showMessage,0,1,1,88,0,,
maven,org.apache.maven.api.services,PrompterException,PrompterException,3,1,2,30,0,,
maven,org.apache.maven.api.services,RepositoryFactory,createLocal,0,1,1,38,0,,
maven,org.apache.maven.api.services,RepositoryFactory,createRemote,0,1,2,41,0,,
maven,org.apache.maven.api.services,RepositoryFactory,createRemote,0,1,1,44,0,,
maven,org.apache.maven.api.services,SettingsBuilder,build,0,1,1,32,0,,
maven,org.apache.maven.api.services,SettingsBuilder,build,3,1,3,42,0,org.apache.maven.api.services.SettingsBuilder,org.apache.maven.api.services.SettingsBuilder
maven,org.apache.maven.api.services,SettingsBuilder,build,3,1,3,54,0,,
maven,org.apache.maven.api.services,SettingsBuilder,build,3,1,4,66,0,org.apache.maven.api.services.SettingsBuilder,org.apache.maven.api.services.SettingsBuilder
maven,org.apache.maven.api.services,SettingsBuilder,build,3,1,4,82,0,org.apache.maven.api.services.SettingsBuilder,org.apache.maven.api.services.SettingsBuilder
maven,org.apache.maven.api.services,SettingsBuilderException,SettingsBuilderException,3,1,2,30,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,getSession,0,1,0,40,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,getGlobalSettingsPath,0,1,0,43,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,getGlobalSettingsSource,0,1,0,51,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,getProjectSettingsSource,0,1,0,59,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,getProjectSettingsPath,0,1,0,67,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,getUserSettingsPath,0,1,0,75,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,getUserSettingsSource,0,1,0,83,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,build,3,1,3,91,0,org.apache.maven.api.services.SettingsBuilderRequest,org.apache.maven.api.services.SettingsBuilderRequest
maven,org.apache.maven.api.services,SettingsBuilderRequest,build,3,1,3,97,0,,
maven,org.apache.maven.api.services,SettingsBuilderRequest,build,3,1,4,103,0,org.apache.maven.api.services.SettingsBuilderRequest,org.apache.maven.api.services.SettingsBuilderRequest
maven,org.apache.maven.api.services,SettingsBuilderRequest,build,3,1,4,117,0,org.apache.maven.api.services.SettingsBuilderRequest,org.apache.maven.api.services.SettingsBuilderRequest
maven,org.apache.maven.api.services,SettingsBuilderRequest,builder,3,1,0,131,0,,
maven,org.apache.maven.api.services,SettingsBuilderResult,getEffectiveSettings,0,1,0,28,0,,
maven,org.apache.maven.api.services,SettingsBuilderResult,getProblems,0,1,0,36,0,,
maven,org.apache.maven.api.services,Source,getPath,0,1,0,48,0,,
maven,org.apache.maven.api.services,Source,openStream,0,1,0,56,0,,
maven,org.apache.maven.api.services,Source,getLocation,0,1,0,66,0,,
maven,org.apache.maven.api.services,Source,resolve,0,1,1,76,0,,
maven,org.apache.maven.api.services,SuperPomProvider,getSuperPom,0,1,1,31,0,,
maven,org.apache.maven.api.services,ToolchainManager,getToolchains,0,1,3,39,0,,
maven,org.apache.maven.api.services,ToolchainManager,getToolchainFromBuildContext,0,1,2,50,0,,
maven,org.apache.maven.api.services,ToolchainManager,getToolchainsForType,0,1,2,61,0,,
maven,org.apache.maven.api.services,ToolchainManager,storeToolchainToBuildContext,0,1,2,71,0,,
maven,org.apache.maven.api.services,ToolchainManagerException,ToolchainManagerException,3,1,2,30,0,,
maven,org.apache.maven.api.services,ToolchainsBuilder,build,0,1,1,32,0,,
maven,org.apache.maven.api.services,ToolchainsBuilder,build,3,1,3,41,0,org.apache.maven.api.services.ToolchainsBuilder,org.apache.maven.api.services.ToolchainsBuilder
maven,org.apache.maven.api.services,ToolchainsBuilderException,ToolchainsBuilderException,3,1,2,30,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,getSession,0,1,0,32,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,getGlobalToolchainsPath,0,1,0,35,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,getGlobalToolchainsSource,0,1,0,43,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,getUserToolchainsPath,0,1,0,51,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,getUserToolchainsSource,0,1,0,59,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,build,3,1,3,67,0,org.apache.maven.api.services.ToolchainsBuilderRequest,org.apache.maven.api.services.ToolchainsBuilderRequest
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,build,3,1,3,77,0,org.apache.maven.api.services.ToolchainsBuilderRequest,org.apache.maven.api.services.ToolchainsBuilderRequest
maven,org.apache.maven.api.services,ToolchainsBuilderRequest,builder,3,1,0,87,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderResult,getEffectiveToolchains,0,1,0,27,0,,
maven,org.apache.maven.api.services,ToolchainsBuilderResult,getProblems,0,1,0,35,0,,
maven,org.apache.maven.api.services,Transport,get,0,1,2,42,0,,
maven,org.apache.maven.api.services,Transport,getBytes,0,1,1,51,0,,
maven,org.apache.maven.api.services,Transport,getString,0,1,2,61,0,,
maven,org.apache.maven.api.services,Transport,getString,3,1,1,71,0,org.apache.maven.api.services.Transport,org.apache.maven.api.services.Transport
maven,org.apache.maven.api.services,Transport,put,0,1,2,83,0,,
maven,org.apache.maven.api.services,Transport,putBytes,0,1,2,91,0,,
maven,org.apache.maven.api.services,Transport,putString,0,1,3,99,0,,
maven,org.apache.maven.api.services,Transport,putString,3,1,2,107,0,org.apache.maven.api.services.Transport,org.apache.maven.api.services.Transport
maven,org.apache.maven.api.services,TransportProvider,transport,0,1,2,42,0,,
maven,org.apache.maven.api.services,TransportProviderException,TransportProviderException,3,1,2,30,0,,
maven,org.apache.maven.api.services,TypeRegistry,getType,0,1,1,34,0,,
maven,org.apache.maven.api.services,VersionParser,parseVersion,0,1,1,34,0,,
maven,org.apache.maven.api.services,VersionParser,parseVersionRange,0,1,1,45,0,,
maven,org.apache.maven.api.services,VersionParser,isSnapshot,0,1,1,55,0,,
maven,org.apache.maven.api.services,VersionParserException,VersionParserException,3,1,2,30,0,,
maven,org.apache.maven.api.services.xml,XmlFactory,read,3,1,1,42,0,org.apache.maven.api.services.xml.XmlFactory,org.apache.maven.api.services.xml.XmlFactory
maven,org.apache.maven.api.services.xml,XmlFactory,read,3,1,2,47,0,org.apache.maven.api.services.xml.XmlFactory,org.apache.maven.api.services.xml.XmlFactory
maven,org.apache.maven.api.services.xml,XmlFactory,read,3,1,1,52,0,,
maven,org.apache.maven.api.services.xml,XmlFactory,read,3,1,2,57,0,org.apache.maven.api.services.xml.XmlFactory,org.apache.maven.api.services.xml.XmlFactory
maven,org.apache.maven.api.services.xml,XmlFactory,read,3,1,1,62,0,,
maven,org.apache.maven.api.services.xml,XmlFactory,read,3,1,2,67,0,org.apache.maven.api.services.xml.XmlFactory,org.apache.maven.api.services.xml.XmlFactory
maven,org.apache.maven.api.services.xml,XmlFactory,read,0,1,1,72,0,,
maven,org.apache.maven.api.services.xml,XmlFactory,write,3,1,2,75,0,org.apache.maven.api.services.xml.XmlFactory,org.apache.maven.api.services.xml.XmlFactory
maven,org.apache.maven.api.services.xml,XmlFactory,write,3,1,2,79,0,org.apache.maven.api.services.xml.XmlFactory,org.apache.maven.api.services.xml.XmlFactory
maven,org.apache.maven.api.services.xml,XmlFactory,write,3,1,2,86,0,org.apache.maven.api.services.xml.XmlFactory,org.apache.maven.api.services.xml.XmlFactory
maven,org.apache.maven.api.services.xml,XmlFactory,write,0,1,1,90,0,,
maven,org.apache.maven.api.services.xml,XmlFactory,fromXmlString,3,1,1,92,0,,
maven,org.apache.maven.api.services.xml,XmlFactory,toXmlString,5,1,1,104,0,,
maven,org.apache.maven.api.services.xml,XmlReaderException,XmlReaderException,3,1,2,32,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,getPath,0,1,0,40,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,getURL,0,1,0,42,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,getInputStream,0,1,0,44,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,getReader,0,1,0,46,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,getTransformer,0,1,0,48,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,isStrict,0,1,0,50,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,getModelId,0,1,0,52,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,getLocation,0,1,0,54,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,isAddDefaultEntities,0,1,0,56,0,,
maven,org.apache.maven.api.services.xml,XmlReaderRequest,builder,3,1,0,70,0,,
maven,org.apache.maven.api.services.xml,XmlWriterException,XmlWriterException,3,1,2,32,0,,
maven,org.apache.maven.api.services.xml,XmlWriterRequest,getPath,0,1,0,36,0,,
maven,org.apache.maven.api.services.xml,XmlWriterRequest,getOutputStream,0,1,0,38,0,,
maven,org.apache.maven.api.services.xml,XmlWriterRequest,getWriter,0,1,0,40,0,,
maven,org.apache.maven.api.services.xml,XmlWriterRequest,getContent,0,1,0,42,0,,
maven,org.apache.maven.api.services.xml,XmlWriterRequest,builder,3,1,0,44,0,,
maven,org.apache.maven.api.model,InputLocation,InputLocation,6,1,1,36,0,,
maven,org.apache.maven.api.model,InputLocation,InputLocation,3,1,2,43,0,,
maven,org.apache.maven.api.model,InputLocation,InputLocation,3,1,3,47,0,,
maven,org.apache.maven.api.model,InputLocation,InputLocation,6,1,4,51,0,,
maven,org.apache.maven.api.model,InputLocation,InputLocation,6,1,4,59,0,,
maven,org.apache.maven.api.model,InputLocation,getLineNumber,3,1,0,66,0,,
maven,org.apache.maven.api.model,InputLocation,getColumnNumber,3,1,0,70,0,,
maven,org.apache.maven.api.model,InputLocation,getSource,3,1,0,74,0,,
maven,org.apache.maven.api.model,InputLocation,getLocation,3,1,1,78,0,,
maven,org.apache.maven.api.model,InputLocation,getLocations,3,1,0,82,0,,
